loan_amnt,purpose,zip_code,State,emp_length,label
20000,debt_consolidation,100xx,NY,1 year,1
10000,credit_card,323xx,FL,4 years,1
14025,debt_consolidation,750xx,TX,3 years,1
31800,debt_consolidation,727xx,AR,9 years,1
12000,debt_consolidation,054xx,VT,< 1 year,1
9600,debt_consolidation,075xx,NJ,10+ years,1
28000,debt_consolidation,286xx,NC,10+ years,1
25000,debt_consolidation,307xx,GA,10+ years,1
15000,home_improvement,473xx,IN,5 years,1
15000,debt_consolidation,805xx,CO,4 years,1
27350,debt_consolidation,945xx,CA,3 years,1
12000,debt_consolidation,928xx,CA,< 1 year,1
7000,debt_consolidation,208xx,MD,3 years,1
9750,debt_consolidation,104xx,NY,2 years,1
25000,credit_card,857xx,AZ,< 1 year,1
5400,debt_consolidation,117xx,NY,3 years,1
7975,credit_card,666xx,KS,unknown,1
35000,debt_consolidation,187xx,PA,< 1 year,1
15700,debt_consolidation,852xx,AZ,5 years,1
10000,debt_consolidation,980xx,WA,9 years,1
8000,debt_consolidation,372xx,TN,< 1 year,1
24000,debt_consolidation,282xx,NC,10+ years,1
3600,vacation,930xx,CA,10+ years,1
15000,credit_card,212xx,MD,unknown,1
35000,debt_consolidation,795xx,TX,< 1 year,1
7225,debt_consolidation,891xx,NV,unknown,1
12100,credit_card,018xx,MA,2 years,1
4500,debt_consolidation,028xx,RI,6 years,1
20000,debt_consolidation,440xx,OH,8 years,1
4000,debt_consolidation,049xx,ME,unknown,1
25000,debt_consolidation,379xx,TN,1 year,1
35000,debt_consolidation,531xx,WI,10+ years,1
13800,debt_consolidation,388xx,MS,1 year,1
35000,debt_consolidation,945xx,CA,10+ years,1
9600,major_purchase,708xx,LA,10+ years,1
14250,credit_card,344xx,FL,10+ years,1
10225,debt_consolidation,223xx,VA,< 1 year,1
21000,credit_card,115xx,NY,10+ years,1
12000,debt_consolidation,300xx,GA,10+ years,1
3000,home_improvement,920xx,CA,8 years,1
18000,debt_consolidation,750xx,TX,3 years,1
21000,credit_card,334xx,FL,2 years,1
20000,debt_consolidation,930xx,CA,5 years,1
7200,other,108xx,NY,8 years,1
20000,credit_card,761xx,TX,1 year,1
28800,debt_consolidation,207xx,MD,10+ years,1
12000,debt_consolidation,786xx,TX,6 years,1
8000,debt_consolidation,341xx,FL,5 years,1
7000,debt_consolidation,700xx,LA,1 year,1
35000,small_business,238xx,VA,1 year,1
8500,credit_card,070xx,NJ,10+ years,1
9600,debt_consolidation,762xx,TX,5 years,1
6000,credit_card,171xx,PA,< 1 year,1
2225,credit_card,489xx,MI,10+ years,1
14000,debt_consolidation,534xx,WI,5 years,1
30000,debt_consolidation,210xx,MD,4 years,1
15000,credit_card,902xx,CA,10+ years,1
19350,debt_consolidation,112xx,NY,< 1 year,1
18000,debt_consolidation,339xx,FL,10+ years,1
25450,debt_consolidation,553xx,MN,10+ years,1
7125,credit_card,350xx,AL,10+ years,1
5400,credit_card,639xx,MO,8 years,1
12000,credit_card,068xx,CT,2 years,1
12000,debt_consolidation,013xx,MA,< 1 year,1
4200,other,654xx,CA,10+ years,1
12000,debt_consolidation,774xx,TX,8 years,1
24000,credit_card,840xx,UT,1 year,1
7500,credit_card,630xx,MO,1 year,1
5000,other,945xx,CA,2 years,1
15000,home_improvement,303xx,GA,2 years,1
5700,debt_consolidation,070xx,NJ,2 years,1
12000,other,342xx,OH,1 year,1
10000,debt_consolidation,327xx,FL,10+ years,1
16000,debt_consolidation,207xx,MD,2 years,1
8000,debt_consolidation,329xx,FL,10+ years,1
12000,debt_consolidation,283xx,NC,10+ years,1
35000,debt_consolidation,107xx,NY,10+ years,1
8400,debt_consolidation,972xx,OR,< 1 year,1
14000,debt_consolidation,294xx,SC,8 years,1
28000,credit_card,100xx,NY,10+ years,1
1600,debt_consolidation,112xx,NY,< 1 year,1
9000,major_purchase,778xx,TX,2 years,1
4000,debt_consolidation,857xx,AZ,10+ years,1
13900,debt_consolidation,018xx,MA,7 years,1
11600,debt_consolidation,467xx,IN,2 years,1
25000,debt_consolidation,483xx,MI,6 years,1
12000,credit_card,972xx,OR,10+ years,1
10000,debt_consolidation,894xx,NV,8 years,1
18000,debt_consolidation,452xx,OH,8 years,1
8000,debt_consolidation,161xx,PA,10+ years,1
5000,credit_card,104xx,NY,1 year,1
4000,home_improvement,913xx,CA,10+ years,1
35000,debt_consolidation,333xx,FL,5 years,1
12075,debt_consolidation,294xx,SC,7 years,1
11000,debt_consolidation,959xx,CA,8 years,1
8000,other,600xx,IL,10+ years,1
7125,debt_consolidation,330xx,FL,unknown,1
29600,debt_consolidation,209xx,MD,8 years,1
9900,debt_consolidation,119xx,NY,10+ years,1
16000,debt_consolidation,921xx,CA,2 years,1
20000,debt_consolidation,178xx,PA,2 years,1
35000,debt_consolidation,200xx,DC,10+ years,1
16000,home_improvement,207xx,MD,10+ years,1
15000,home_improvement,816xx,CO,9 years,1
10000,credit_card,028xx,RI,3 years,1
14400,debt_consolidation,773xx,TX,8 years,1
35000,debt_consolidation,080xx,NJ,8 years,1
20800,debt_consolidation,992xx,WA,10+ years,1
15000,credit_card,800xx,CO,2 years,1
13200,debt_consolidation,228xx,VA,10+ years,1
15000,credit_card,794xx,TX,unknown,1
35000,debt_consolidation,021xx,MA,10+ years,1
4500,debt_consolidation,357xx,AL,3 years,1
12000,debt_consolidation,751xx,TX,8 years,1
10000,debt_consolidation,760xx,TX,3 years,1
35000,debt_consolidation,604xx,IL,7 years,1
10000,credit_card,321xx,FL,2 years,1
11725,credit_card,957xx,CA,1 year,1
18000,credit_card,785xx,TX,3 years,1
34000,debt_consolidation,234xx,VA,6 years,1
30000,credit_card,088xx,NJ,8 years,1
25000,debt_consolidation,070xx,NJ,10+ years,1
15100,debt_consolidation,281xx,NC,2 years,1
6000,debt_consolidation,606xx,IL,< 1 year,1
29750,credit_card,112xx,NY,10+ years,1
12000,debt_consolidation,606xx,IL,2 years,1
14100,credit_card,750xx,TX,2 years,1
30000,debt_consolidation,773xx,TX,9 years,1
25000,credit_card,920xx,CA,8 years,1
24000,debt_consolidation,070xx,NJ,2 years,1
2400,debt_consolidation,606xx,IL,4 years,1
2150,home_improvement,200xx,DC,7 years,1
20000,debt_consolidation,019xx,MA,10+ years,1
15000,credit_card,385xx,TN,2 years,1
5000,credit_card,471xx,IN,8 years,1
10700,credit_card,852xx,AZ,4 years,1
30000,home_improvement,441xx,OH,10+ years,1
20950,debt_consolidation,712xx,LA,6 years,1
7500,credit_card,335xx,FL,10+ years,1
26000,debt_consolidation,640xx,MO,10+ years,1
15600,debt_consolidation,805xx,CO,3 years,1
6000,debt_consolidation,604xx,IL,10+ years,1
16000,debt_consolidation,114xx,NY,4 years,1
13675,credit_card,906xx,CA,10+ years,1
11000,debt_consolidation,441xx,OH,10+ years,1
14400,debt_consolidation,337xx,FL,10+ years,1
5000,credit_card,905xx,CA,2 years,1
20000,debt_consolidation,446xx,OH,10+ years,1
6000,other,992xx,WA,2 years,1
35000,credit_card,430xx,OH,10+ years,1
11400,debt_consolidation,954xx,CA,5 years,1
18000,debt_consolidation,587xx,ND,< 1 year,1
10000,major_purchase,208xx,MD,1 year,1
10500,credit_card,950xx,CA,4 years,1
12000,credit_card,254xx,WV,10+ years,1
28000,debt_consolidation,201xx,VA,3 years,1
35000,debt_consolidation,946xx,CA,7 years,1
23750,credit_card,194xx,PA,10+ years,1
17600,debt_consolidation,806xx,CO,9 years,1
3100,small_business,302xx,GA,3 years,1
3200,credit_card,928xx,CA,5 years,1
7500,debt_consolidation,774xx,TX,< 1 year,1
10000,debt_consolidation,949xx,CA,9 years,1
10000,debt_consolidation,358xx,AL,3 years,1
6000,debt_consolidation,661xx,KS,10+ years,1
16800,credit_card,553xx,MN,9 years,1
28000,debt_consolidation,752xx,TX,5 years,1
16500,debt_consolidation,928xx,CA,9 years,1
14000,home_improvement,329xx,FL,unknown,1
8000,car,137xx,NY,1 year,1
10975,debt_consolidation,278xx,NC,5 years,1
35000,debt_consolidation,554xx,MN,2 years,1
8000,major_purchase,070xx,NJ,3 years,1
5000,debt_consolidation,864xx,AZ,4 years,1
25500,debt_consolidation,630xx,MO,10+ years,1
14575,debt_consolidation,338xx,FL,10+ years,1
14400,credit_card,225xx,VA,10+ years,1
2800,debt_consolidation,770xx,TX,< 1 year,1
8300,debt_consolidation,891xx,NV,unknown,1
9600,debt_consolidation,906xx,CA,5 years,1
6500,credit_card,334xx,FL,10+ years,1
10000,debt_consolidation,608xx,IL,2 years,1
20000,debt_consolidation,906xx,CA,10+ years,1
10000,home_improvement,940xx,CA,10+ years,1
35000,debt_consolidation,370xx,TN,7 years,1
17000,credit_card,201xx,VA,6 years,1
10000,debt_consolidation,640xx,MO,4 years,1
12000,credit_card,940xx,CA,10+ years,1
5600,debt_consolidation,281xx,NC,< 1 year,1
8000,debt_consolidation,075xx,NJ,10+ years,1
6000,credit_card,840xx,UT,2 years,1
19200,other,778xx,TX,6 years,1
17000,debt_consolidation,773xx,TX,< 1 year,1
6025,credit_card,016xx,MA,5 years,1
6000,medical,114xx,NY,1 year,1
2000,debt_consolidation,770xx,TX,10+ years,1
1400,medical,902xx,CA,10+ years,1
16000,debt_consolidation,891xx,NV,10+ years,1
10000,other,296xx,SC,2 years,1
4800,credit_card,917xx,CA,4 years,1
14000,other,790xx,TX,10+ years,1
15350,credit_card,678xx,KS,3 years,1
16000,debt_consolidation,194xx,PA,10+ years,1
18000,debt_consolidation,110xx,NY,1 year,1
5000,credit_card,761xx,TX,3 years,1
28000,credit_card,481xx,MI,10+ years,1
11875,debt_consolidation,871xx,NM,10+ years,1
18000,debt_consolidation,913xx,CA,5 years,1
16500,debt_consolidation,465xx,IN,8 years,1
5000,credit_card,140xx,NY,10+ years,1
15000,debt_consolidation,068xx,CT,10+ years,1
9175,debt_consolidation,472xx,IN,8 years,1
28000,credit_card,141xx,NY,10+ years,1
18000,debt_consolidation,782xx,TX,1 year,1
22000,credit_card,030xx,NH,< 1 year,1
34000,debt_consolidation,932xx,CA,10+ years,1
7800,debt_consolidation,381xx,TN,9 years,1
17000,debt_consolidation,797xx,TX,10+ years,1
15000,debt_consolidation,194xx,PA,2 years,1
11500,credit_card,100xx,NY,< 1 year,1
15000,credit_card,937xx,CA,10+ years,1
28000,debt_consolidation,551xx,MN,10+ years,1
2400,debt_consolidation,900xx,CA,1 year,1
22000,credit_card,708xx,LA,6 years,1
9000,other,222xx,VA,10+ years,1
4200,other,168xx,PA,< 1 year,1
3000,moving,441xx,OH,10+ years,1
20000,home_improvement,114xx,NY,10+ years,1
13800,credit_card,112xx,NY,unknown,1
10900,credit_card,212xx,MD,< 1 year,1
10000,debt_consolidation,933xx,CA,4 years,1
12750,credit_card,303xx,GA,10+ years,1
10000,debt_consolidation,920xx,CA,7 years,1
9000,credit_card,841xx,UT,1 year,1
8500,other,530xx,WI,9 years,1
24000,debt_consolidation,953xx,CA,3 years,1
35000,credit_card,980xx,WA,9 years,1
7975,debt_consolidation,822xx,WY,5 years,1
15000,credit_card,328xx,FL,8 years,1
35000,debt_consolidation,302xx,GA,10+ years,1
35000,debt_consolidation,852xx,AZ,10+ years,1
34800,debt_consolidation,074xx,NJ,5 years,1
1000,other,951xx,CA,1 year,1
8000,debt_consolidation,606xx,IL,10+ years,1
15000,debt_consolidation,033xx,NH,10+ years,1
34950,debt_consolidation,648xx,MO,1 year,1
34800,credit_card,040xx,ME,9 years,1
24375,debt_consolidation,320xx,FL,10+ years,1
15000,credit_card,914xx,CA,< 1 year,1
30000,major_purchase,706xx,LA,8 years,1
11000,credit_card,913xx,CA,10+ years,1
21000,house,911xx,CA,6 years,1
12000,debt_consolidation,133xx,NY,10+ years,1
24800,credit_card,959xx,CA,unknown,1
6000,debt_consolidation,224xx,VA,7 years,1
33600,credit_card,603xx,IL,1 year,1
20000,debt_consolidation,342xx,FL,5 years,1
20000,debt_consolidation,481xx,MI,4 years,1
35000,home_improvement,303xx,GA,7 years,1
7000,credit_card,285xx,NC,10+ years,1
12000,credit_card,104xx,NY,8 years,1
19825,debt_consolidation,902xx,CA,2 years,1
4200,moving,223xx,VA,1 year,1
9500,credit_card,162xx,PA,10+ years,1
2400,other,774xx,TX,< 1 year,1
16000,credit_card,816xx,CO,4 years,1
6950,debt_consolidation,193xx,PA,5 years,1
15000,debt_consolidation,295xx,SC,5 years,1
16400,debt_consolidation,770xx,TX,9 years,1
15000,debt_consolidation,463xx,IN,10+ years,1
20000,debt_consolidation,761xx,TX,2 years,1
14000,debt_consolidation,105xx,NY,10+ years,1
10000,credit_card,482xx,MI,1 year,1
3550,debt_consolidation,073xx,NJ,3 years,1
3600,debt_consolidation,165xx,PA,4 years,1
24000,debt_consolidation,773xx,TX,5 years,1
12000,debt_consolidation,783xx,TX,unknown,1
13700,debt_consolidation,802xx,CO,4 years,1
7300,debt_consolidation,968xx,HI,< 1 year,1
14000,debt_consolidation,923xx,CA,9 years,1
18600,credit_card,072xx,NJ,10+ years,1
4500,other,338xx,FL,2 years,1
20000,debt_consolidation,170xx,PA,10+ years,1
14000,debt_consolidation,217xx,MD,unknown,1
8800,major_purchase,338xx,FL,9 years,1
28800,debt_consolidation,209xx,MD,10+ years,1
7000,debt_consolidation,366xx,AL,4 years,1
35000,debt_consolidation,622xx,IL,1 year,1
12000,debt_consolidation,113xx,NY,9 years,1
14400,debt_consolidation,306xx,GA,1 year,1
12000,debt_consolidation,852xx,AZ,10+ years,1
17000,debt_consolidation,152xx,PA,10+ years,1
2000,moving,328xx,FL,10+ years,1
20000,debt_consolidation,604xx,IL,4 years,1
15000,other,774xx,TX,10+ years,1
15000,credit_card,347xx,FL,5 years,1
19800,credit_card,334xx,FL,6 years,1
5700,debt_consolidation,752xx,TX,1 year,1
1200,small_business,917xx,CA,3 years,1
7700,debt_consolidation,198xx,DE,unknown,1
3000,debt_consolidation,633xx,MO,5 years,1
10000,other,206xx,MD,8 years,1
20075,debt_consolidation,400xx,KY,1 year,1
32500,credit_card,040xx,ME,2 years,1
18000,credit_card,960xx,CA,6 years,1
21600,debt_consolidation,015xx,MA,3 years,1
33625,debt_consolidation,220xx,VA,10+ years,1
24000,debt_consolidation,559xx,MN,10+ years,1
5900,credit_card,328xx,FL,1 year,1
15000,debt_consolidation,600xx,IL,10+ years,1
10000,debt_consolidation,113xx,NY,10+ years,1
9000,debt_consolidation,852xx,AZ,10+ years,1
15000,credit_card,104xx,NY,5 years,1
20000,credit_card,231xx,VA,3 years,1
10000,debt_consolidation,088xx,NJ,5 years,1
25000,credit_card,394xx,MS,< 1 year,1
15000,home_improvement,773xx,TX,8 years,1
12000,debt_consolidation,462xx,IN,3 years,1
30000,debt_consolidation,951xx,CA,< 1 year,1
25600,credit_card,374xx,TN,10+ years,1
9600,debt_consolidation,210xx,MD,6 years,1
14000,credit_card,113xx,NY,2 years,1
5500,credit_card,405xx,KY,4 years,1
30000,debt_consolidation,956xx,CA,9 years,1
1500,credit_card,750xx,TX,< 1 year,1
26300,debt_consolidation,021xx,MA,10+ years,1
35000,other,662xx,KS,10+ years,1
2000,debt_consolidation,153xx,PA,10+ years,1
15000,debt_consolidation,705xx,LA,10+ years,1
10000,credit_card,212xx,MD,8 years,1
14400,debt_consolidation,284xx,NC,unknown,1
27300,debt_consolidation,917xx,CA,10+ years,1
15000,debt_consolidation,117xx,NY,10+ years,1
12000,debt_consolidation,432xx,OH,10+ years,1
35000,credit_card,275xx,NC,5 years,1
18000,credit_card,750xx,TX,1 year,1
18000,debt_consolidation,209xx,MD,3 years,1
8000,debt_consolidation,786xx,TX,5 years,1
15000,credit_card,481xx,MI,4 years,1
10000,debt_consolidation,229xx,VA,4 years,1
9000,home_improvement,908xx,CA,8 years,1
11200,debt_consolidation,233xx,VA,1 year,1
8000,debt_consolidation,606xx,IL,9 years,1
8000,debt_consolidation,766xx,TX,3 years,1
12000,debt_consolidation,141xx,NY,unknown,1
3000,other,799xx,TX,3 years,1
15000,small_business,946xx,CA,2 years,1
9650,debt_consolidation,177xx,PA,4 years,1
35000,small_business,085xx,NJ,5 years,1
24000,credit_card,494xx,MI,10+ years,1
11000,credit_card,336xx,FL,2 years,1
11200,debt_consolidation,465xx,IN,unknown,1
12000,debt_consolidation,773xx,TX,< 1 year,1
8000,credit_card,693xx,NE,2 years,1
15000,debt_consolidation,302xx,GA,10+ years,1
22400,home_improvement,070xx,NJ,8 years,1
1800,other,973xx,OR,1 year,1
14350,debt_consolidation,860xx,AZ,unknown,1
9425,debt_consolidation,370xx,TN,2 years,1
4800,moving,481xx,MI,< 1 year,1
12000,home_improvement,730xx,OK,1 year,1
10000,credit_card,628xx,IL,10+ years,1
35000,debt_consolidation,925xx,CA,10+ years,1
15000,credit_card,853xx,AZ,10+ years,1
33100,debt_consolidation,996xx,AK,10+ years,1
12400,debt_consolidation,114xx,NY,8 years,1
10000,debt_consolidation,900xx,CA,7 years,1
8000,debt_consolidation,334xx,FL,8 years,1
17000,credit_card,038xx,NH,3 years,1
11200,debt_consolidation,190xx,PA,4 years,1
12000,debt_consolidation,064xx,CT,3 years,1
16000,home_improvement,937xx,CA,9 years,1
21000,debt_consolidation,997xx,AK,4 years,1
25000,debt_consolidation,017xx,MA,unknown,1
35000,debt_consolidation,236xx,VA,8 years,1
19000,credit_card,446xx,OH,3 years,1
20000,home_improvement,074xx,NJ,< 1 year,1
20000,debt_consolidation,290xx,SC,10+ years,1
21000,debt_consolidation,301xx,GA,9 years,1
20000,debt_consolidation,785xx,TX,10+ years,1
28000,debt_consolidation,941xx,CA,1 year,1
28000,credit_card,770xx,TX,1 year,1
12000,debt_consolidation,752xx,TX,4 years,1
9350,credit_card,254xx,WV,< 1 year,1
35000,debt_consolidation,070xx,NJ,3 years,1
9600,medical,150xx,PA,2 years,1
16000,debt_consolidation,770xx,TX,6 years,1
35000,debt_consolidation,870xx,NM,10+ years,1
6050,credit_card,770xx,TX,3 years,1
6000,debt_consolidation,794xx,TX,10+ years,1
25000,credit_card,917xx,CA,10+ years,1
24000,credit_card,775xx,TX,9 years,1
10000,debt_consolidation,926xx,CA,4 years,1
14000,debt_consolidation,402xx,KY,10+ years,1
18000,debt_consolidation,605xx,IL,10+ years,1
18450,other,926xx,CA,< 1 year,1
20000,debt_consolidation,802xx,CO,1 year,1
20000,debt_consolidation,953xx,CA,7 years,1
5000,credit_card,535xx,WI,10+ years,1
3600,credit_card,852xx,AZ,1 year,1
3600,credit_card,606xx,IL,10+ years,1
8500,small_business,346xx,FL,2 years,1
25000,major_purchase,606xx,IL,4 years,1
8000,credit_card,331xx,FL,9 years,1
15000,debt_consolidation,601xx,IL,3 years,1
12000,credit_card,775xx,TX,< 1 year,1
5000,medical,953xx,CA,10+ years,1
6000,credit_card,153xx,PA,3 years,1
12050,other,900xx,CA,6 years,1
6075,other,983xx,WA,10+ years,1
7200,other,344xx,FL,10+ years,1
15000,credit_card,900xx,CA,5 years,1
8000,debt_consolidation,660xx,KS,7 years,1
20000,debt_consolidation,272xx,NC,10+ years,1
12000,debt_consolidation,970xx,OR,10+ years,1
12575,debt_consolidation,802xx,CO,2 years,1
7200,debt_consolidation,070xx,NJ,7 years,1
30000,debt_consolidation,308xx,GA,5 years,1
25000,debt_consolidation,193xx,PA,10+ years,1
25025,credit_card,327xx,FL,8 years,1
28000,debt_consolidation,553xx,MN,8 years,1
12600,debt_consolidation,597xx,MT,6 years,1
14000,debt_consolidation,857xx,AZ,10+ years,1
6400,debt_consolidation,076xx,NJ,4 years,1
35000,debt_consolidation,774xx,TX,10+ years,1
29525,other,300xx,GA,5 years,1
28000,debt_consolidation,286xx,NC,10+ years,1
20000,debt_consolidation,078xx,NJ,< 1 year,1
20000,debt_consolidation,770xx,TX,10+ years,1
10000,debt_consolidation,129xx,NY,1 year,1
10000,debt_consolidation,770xx,TX,8 years,1
3600,vacation,302xx,GA,8 years,1
11000,credit_card,606xx,IL,3 years,1
12000,debt_consolidation,633xx,MO,5 years,1
3200,vacation,958xx,CA,unknown,1
9600,credit_card,334xx,FL,2 years,1
10000,debt_consolidation,908xx,CA,< 1 year,1
30550,debt_consolidation,570xx,SD,2 years,1
14400,debt_consolidation,490xx,MI,4 years,1
35000,debt_consolidation,077xx,NJ,4 years,1
35000,credit_card,062xx,CT,10+ years,1
12000,medical,223xx,VA,9 years,1
17000,debt_consolidation,982xx,WA,10+ years,1
11000,debt_consolidation,480xx,MI,2 years,1
19500,debt_consolidation,112xx,NY,2 years,1
14400,debt_consolidation,774xx,TX,10+ years,1
6000,debt_consolidation,900xx,CA,6 years,1
21000,credit_card,191xx,PA,10+ years,1
17000,credit_card,201xx,VA,< 1 year,1
15000,home_improvement,551xx,MN,10+ years,1
8000,credit_card,530xx,WI,7 years,1
35000,credit_card,606xx,IL,10+ years,1
4500,credit_card,232xx,VA,1 year,1
6000,debt_consolidation,084xx,NJ,9 years,1
10000,credit_card,972xx,OR,6 years,1
9000,other,448xx,OH,9 years,1
5000,debt_consolidation,450xx,OH,7 years,1
17950,debt_consolidation,316xx,GA,10+ years,1
8500,credit_card,021xx,MA,5 years,1
28000,major_purchase,331xx,FL,2 years,1
12000,debt_consolidation,176xx,PA,6 years,1
18000,debt_consolidation,770xx,TX,5 years,1
9900,credit_card,968xx,HI,8 years,1
9175,debt_consolidation,984xx,WA,10+ years,1
28000,debt_consolidation,490xx,MI,2 years,1
8000,other,132xx,NY,2 years,1
21000,debt_consolidation,201xx,VA,< 1 year,1
4000,home_improvement,647xx,MO,3 years,1
24000,debt_consolidation,301xx,GA,10+ years,1
7525,debt_consolidation,385xx,TN,10+ years,1
17000,credit_card,953xx,CA,3 years,1
14500,debt_consolidation,991xx,WA,unknown,1
9000,debt_consolidation,852xx,AZ,3 years,1
13275,credit_card,330xx,FL,10+ years,1
25000,home_improvement,330xx,FL,10+ years,1
10000,debt_consolidation,065xx,CT,10+ years,1
11975,debt_consolidation,925xx,CA,10+ years,1
35000,debt_consolidation,024xx,MA,10+ years,1
6000,credit_card,926xx,CA,3 years,1
10000,home_improvement,945xx,CA,10+ years,1
11725,debt_consolidation,117xx,NY,10+ years,1
2100,debt_consolidation,327xx,FL,9 years,1
26000,debt_consolidation,795xx,TX,unknown,1
10400,credit_card,941xx,CA,10+ years,1
10000,credit_card,060xx,CT,2 years,1
20000,debt_consolidation,023xx,MA,10+ years,1
8675,debt_consolidation,604xx,IL,7 years,1
8000,debt_consolidation,891xx,NV,9 years,1
